# lon lat
7.3475988 51.5454579
7.3473669 51.5454172
7.3474756 51.5452923
7.3481217 51.5445504
7.3483247 51.5443174
7.3483943 51.5442744
7.3484591 51.5442353
7.3493959 51.5431276
7.3486808 51.5428348
7.3487067 51.5428065
7.3490494 51.5423542
7.3491423 51.5422042
7.3492632 51.5420087
7.3493146 51.5419093
7.3494258 51.5416944
7.3495905 51.5413825
7.3496658 51.5412406
7.3496826 51.5412074
7.3498037 51.5409623
7.3498287 51.5409518
7.3498463 51.5409062
7.3498771 51.5408382
7.3499817 51.5405535
7.3496713 51.540585
7.3497492 51.5395827
7.349778 51.5393181
7.3498355 51.5393081
7.3499015 51.5393209
7.350012 51.539267
7.3500545 51.5393234
7.3501937 51.5393282
7.3502462 51.539277
7.3503541 51.5393434
7.3504558 51.5392809
7.3504436 51.5392355
7.3504522 51.5392218
7.3505102 51.5392133
7.3505402 51.5391834
7.3505614 51.5391501
7.3508469 51.5389338
7.3508931 51.5389105
7.3509336 51.5388689
7.3513558 51.5386837
7.3513536 51.538633
7.3513991 51.5385875
7.3514784 51.5385659
7.351576 51.5385688
7.3517459 51.5386151
7.3520572 51.5385527
7.3521226 51.538513
7.35219 51.538503
7.3523067 51.538405
7.3527113 51.5380732
7.3528831 51.5379374
7.3529007 51.5379406
7.3530785 51.5380478
7.3531584 51.5381048
7.3531814 51.5381213
7.3532059 51.538139
7.3532536 51.5381731
7.3533241 51.5382278
7.3533659 51.5382196
7.3534576 51.5382225
7.3534993 51.5382951
7.3534897 51.5383507
7.353552 51.5384312
7.3536038 51.5384717
7.3536127 51.5385256
7.3535374 51.5386194
7.3534814 51.5387204
7.3534766 51.5389363
7.3534959 51.5389348
7.3537165 51.5389042
7.3538285 51.5388848
7.35387 51.5388811
7.3541818 51.5388378
7.3545803 51.5388046
7.3545543 51.538583
7.354712 51.5383135
7.3549627 51.5380482
7.3549835 51.5380211
7.3549945 51.5380067
7.3550188 51.5377365
7.3550596 51.5375504
7.3551375 51.5373891
7.3551435 51.5373777
7.3552937 51.5370903
7.3553554 51.5369933
7.3554061 51.5368858
7.3554452 51.5368474
7.3556421 51.5366933
7.3556631 51.5366696
7.3558398 51.5364706
7.35599 51.5363015
7.3560669 51.5362387
7.3561304 51.5361871
7.3562397 51.5361274
7.3564014 51.5360698
7.3564394 51.5360562
7.3567257 51.5359212
7.357008 51.5357882
7.3570272 51.5357759
7.3571274 51.5357117
7.3571456 51.5357
7.3570712 51.5355003
7.3569832 51.5354205
7.3569523 51.5353388
7.3569834 51.5352284
7.3570724 51.5349984
7.3571769 51.5348609
7.3572989 51.5347304
7.3574618 51.5346422
7.3574297 51.5346028
7.3571873 51.5345045
7.3574991 51.5338289
7.3575085 51.5338088
7.3577756 51.5336788
7.3578475 51.5336883
7.3579197 51.533693
7.3588333 51.5338113
7.3598133 51.5339382
7.3598299 51.5339243
7.3598731 51.533884
7.3599422 51.5338195
7.3609861 51.5340075
7.3613978 51.5340816
7.3618559 51.5332015
7.3616347 51.533161
7.3606188 51.532976
7.3606248 51.532963
7.3610421 51.5320613
7.3613954 51.5312946
7.3614216 51.5312263
7.3618207 51.5313052
7.3620402 51.5308381
7.3623486 51.5306591
7.3624013 51.5306284
7.3633752 51.5300629
7.3634561 51.5300171
7.3634835 51.5299999
7.3637644 51.5298386
7.3638881 51.5297676
7.3633078 51.5295852
7.3630407 51.5295139
7.3627503 51.5294362
7.3633427 51.5287512
7.3633584 51.5287516
7.3633715 51.5287361
7.3639395 51.5280611
7.3635015 51.5277723
7.3626374 51.5271963
7.362577 51.527156
7.3624226 51.5272938
7.3622508 51.5274491
7.362078 51.5276052
7.3620506 51.5276301
7.3618989 51.5278021
7.3616871 51.5280393
7.3616293 51.5281164
7.3616048 51.5281458
7.3615598 51.5282039
7.3614481 51.5283359
7.361293 51.5282992
7.3610926 51.5282536
7.3609994 51.5282324
7.3609649 51.5282223
7.3609019 51.5282039
7.3608175 51.5281792
7.3607864 51.52817
7.3607216 51.5281493
7.3606693 51.5281324
7.3606458 51.5281249
7.3605435 51.5280902
7.3605093 51.5280786
7.3603631 51.5280289
7.3602549 51.5279923
7.360197 51.5279665
7.3601817 51.5279598
7.360038 51.5278958
7.3600082 51.5278827
7.3599085 51.5278253
7.3598909 51.5278152
7.3598562 51.5277953
7.3598179 51.5277667
7.3597582 51.5277223
7.3597362 51.5277059
7.3596541 51.5276448
7.359572 51.527583
7.3595582 51.5275716
7.3595068 51.5275291
7.3594956 51.5275199
7.3594574 51.5274883
7.3594151 51.5274534
7.3593524 51.5274014
7.3593173 51.5273724
7.3592801 51.5273479
7.3592096 51.5273013
7.3590124 51.5271711
7.3589184 51.527184
7.3588112 51.5272277
7.3585431 51.5273357
7.3583687 51.5272588
7.357451 51.5268555
7.3575118 51.5267618
7.3575481 51.5267057
7.3575802 51.5266562
7.3575604 51.5266462
7.3571888 51.526457
7.3570277 51.5263751
7.356871 51.5262956
7.3567994 51.5263033
7.3563832 51.5262093
7.3562423 51.5261144
7.3562034 51.5260881
7.3560075 51.5259031
7.3558662 51.5256947
7.355846 51.5256441
7.3557642 51.5254407
7.3557394 51.5252698
7.355686 51.5249013
7.3553155 51.5249374
7.3549425 51.524954
7.3547788 51.5249613
7.3546551 51.5249669
7.3543674 51.5249797
7.3542832 51.5249835
7.3541496 51.5249773
7.3540197 51.5249704
7.3539745 51.5249676
7.3539818 51.5249252
7.3539836 51.524914
7.3540501 51.5245235
7.3541734 51.5237982
7.3536809 51.5237371
7.3529461 51.5236461
7.3526971 51.5236146
7.3523866 51.5235763
7.3518617 51.5235125
7.3518226 51.5235104
7.3511249 51.523477
7.3509978 51.523471
7.3500984 51.5232006
7.3498911 51.5232285
7.3498445 51.5233167
7.3487827 51.5230125
7.3484963 51.522926
7.3480652 51.5227958
7.3476439 51.5226686
7.3471431 51.5225299
7.3463231 51.5222881
7.3460682 51.5226059
7.3467302 51.5233948
7.3467185 51.5234304
7.3466859 51.5235295
7.346461 51.5241532
7.3458905 51.5237951
7.3455841 51.5236216
7.3455118 51.5235807
7.3448046 51.523198
7.3444859 51.5233225
7.3444676 51.5233296
7.3441427 51.5234565
7.3439908 51.523516
7.3434626 51.523311
7.3433644 51.5236409
7.3433005 51.5237567
7.3432939 51.5238702
7.3432907 51.5239264
7.3433142 51.5241226
7.3433196 51.5241648
7.3433161 51.524196
7.3433086 51.5242637
7.3430138 51.524165
7.342909 51.5241299
7.3423761 51.5239515
7.3422715 51.5238965
7.3416067 51.523546
7.3414801 51.5234741
7.3413663 51.5233928
7.3412658 51.5233005
7.341193 51.5232102
7.3411514 51.5231495
7.3411081 51.5230865
7.3409863 51.5229093
7.3406897 51.5224776
7.3406031 51.5223517
7.3404565 51.522138
7.3404159 51.5221049
7.3403754 51.5220717
7.3402777 51.5219919
7.3402124 51.5219591
7.3401694 51.5219373
7.3401141 51.5219197
7.3400472 51.5218983
7.3399351 51.5218625
7.3399608 51.5218179
7.3399805 51.521784
7.340002 51.5217434
7.339488 51.5216739
7.3391964 51.5216349
7.3391366 51.52163
7.3386286 51.5215584
7.338631 51.5215495
7.3383529 51.5215034
7.3373599 51.5213386
7.3372779 51.5213194
7.3370889 51.5212755
7.3368378 51.5212075
7.3365836 51.5211245
7.3363466 51.5210366
7.336299 51.5210143
7.3362661 51.5209987
7.3357565 51.5207595
7.3354847 51.5206331
7.3353632 51.5205757
7.3352234 51.5205284
7.3351117 51.5205049
7.3350617 51.5204763
7.3349313 51.520402
7.3348319 51.5203425
7.3347933 51.5202974
7.3347817 51.5202827
7.3347211 51.5202053
7.3346516 51.5202145
7.3344381 51.5202425
7.3343277 51.520257
7.3339623 51.5202858
7.3338947 51.5202958
7.3337284 51.5203109
7.3337048 51.5203396
7.3336858 51.520363
7.3336674 51.5203791
7.3336576 51.5203876
7.3336258 51.5204155
7.3336035 51.5204351
7.3335943 51.5204432
7.3334118 51.5206006
7.3332478 51.5207422
7.333197 51.5207876
7.333091 51.5208458
7.332923 51.5209379
7.3329049 51.5209478
7.3328666 51.5209578
7.3327169 51.5209932
7.3325739 51.5210283
7.3324988 51.5210467
7.3323121 51.5210575
7.332185 51.5210628
7.3320562 51.521067
7.3310664 51.5210837
7.3308985 51.5210523
7.3308175 51.5210265
7.3307549 51.5210067
7.3301555 51.5208161
7.3301096 51.5208009
7.3301095 51.520801
7.3299793 51.5208666
7.3298377 51.5209381
7.3296007 51.5210575
7.3292683 51.5212252
7.3292576 51.5212306
7.3290254 51.5213476
7.3288673 51.5214274
7.3287634 51.5214798
7.3285942 51.5215651
7.3283876 51.5216693
7.3283041 51.5217114
7.3282306 51.5217485
7.327986 51.5218718
7.3277728 51.5219793
7.327676 51.522025
7.3275562 51.5220815
7.3275004 51.5221079
7.3273747 51.5221511
7.3273472 51.5221605
7.3272172 51.5221782
7.326901 51.5222215
7.3262792 51.5223064
7.3261019 51.5223387
7.3254942 51.5224494
7.3253503 51.5224757
7.3250137 51.5225371
7.3249582 51.5225472
7.3248646 51.5225643
7.324742 51.5225867
7.3247304 51.5226264
7.3246764 51.5228128
7.3246728 51.5228255
7.3246458 51.5229163
7.3246193 51.5230061
7.3245353 51.5232894
7.3245204 51.5233397
7.3244581 51.5235496
7.3244325 51.5236129
7.3243885 51.5236341
7.324329 51.5236627
7.3242075 51.5237212
7.3240637 51.5237901
7.3239465 51.5238463
7.3238996 51.5238687
7.3237978 51.5239175
7.3237141 51.5239575
7.323592 51.5240161
7.323239 51.5236801
7.3232167 51.5236589
7.3232065 51.5236491
7.3235571 51.5234801
7.323602 51.5234585
7.3235684 51.523451
7.3235399 51.5234448
7.3234971 51.5234354
7.3232918 51.52339
7.3231037 51.5233485
7.3229327 51.5233109
7.3226889 51.5232572
7.3224452 51.5232035
7.322402 51.5231939
7.3222174 51.5231589
7.3219889 51.5231155
7.3217662 51.5230731
7.3215681 51.5230355
7.3215451 51.5230295
7.3213421 51.5229768
7.3211398 51.5229241
7.3209299 51.5228696
7.3209099 51.5228639
7.3203723 51.5227106
7.3200543 51.5226164
7.3199998 51.5226003
7.319875 51.5225653
7.3197007 51.522537
7.3195964 51.5227505
7.3195526 51.5228868
7.319521 51.5230017
7.317488 51.5223647
7.317003 51.5222051
7.3161023 51.5219083
7.3160539 51.5218924
7.3160286 51.5219328
7.3158576 51.5222061
7.315746 51.5223939
7.315672 51.5225263
7.3151201 51.5222205
7.3147309 51.5220859
7.3146878 51.5220133
7.3147198 51.5218815
7.3146509 51.5217514
7.3146653 51.5216578
7.3147205 51.5215418
7.3146415 51.5215015
7.3140402 51.5211945
7.3139892 51.5211698
7.3139889 51.5211696
7.3139398 51.5211458
7.3138308 51.5213204
7.3138172 51.5213473
7.3137837 51.5214136
7.3137734 51.5214342
7.3137557 51.521469
7.3129253 51.5213845
7.312789 51.5213772
7.3125845 51.5213662
7.3122778 51.52125
7.3122307 51.5212033
7.3122081 51.5211812
7.3121762 51.5211647
7.3119589 51.5210519
7.311671 51.5209023
7.3111082 51.5206327
7.3110345 51.5206453
7.3109665 51.5206339
7.3109073 51.5206335
7.310821 51.5206328
7.3105063 51.5203034
7.3104936 51.5201604
7.3104586 51.5201288
7.3103868 51.520064
7.3103694 51.520059
7.3102817 51.5200336
7.309939 51.5199344
7.3092868 51.5197314
7.309283 51.519691
7.3091106 51.5195062
7.3090576 51.5194535
7.3087383 51.5192773
7.3082264 51.5191597
7.3079641 51.5190363
7.3075462 51.5188398
7.3075605 51.5186608
7.3077269 51.5187032
7.307916 51.5187491
7.3079876 51.5186982
7.3080472 51.5186559
7.3080779 51.5186341
7.3080881 51.5186268
7.3081448 51.5185866
7.3081783 51.5185629
7.3082044 51.5185444
7.3078183 51.5183044
7.3073432 51.5180581
7.3072601 51.5180151
7.3071732 51.517935
7.3070458 51.5178642
7.3068518 51.5177565
7.3067313 51.5178467
7.306474 51.5180395
7.3063807 51.5180187
7.3061746 51.5179725
7.3060772 51.5179669
7.3057463 51.5177925
7.3056792 51.5177762
7.3054355 51.5177164
7.3051792 51.5176535
7.305001 51.5174297
7.3048938 51.517286
7.3048674 51.5172556
7.3048545 51.5172409
7.3045828 51.5169338
7.304543 51.5166797
7.3045198 51.516532
7.30432 51.5164278
7.3040851 51.5162096
7.3039025 51.51605
7.3038732 51.51604
7.3034718 51.5157167
7.3036896 51.5155694
7.3037425 51.5155336
7.3037689 51.5154166
7.3037481 51.5153368
7.3035736 51.5150512
7.3031071 51.514288
7.3028034 51.5130484
7.3027623 51.5128785
7.3027565 51.5128549
7.3027386 51.5127822
7.3027203 51.5127267
7.3026783 51.5126003
7.302667 51.5125663
7.3026333 51.512465
7.302581 51.5123079
7.3025814 51.5122867
7.3025983 51.5120486
7.302633 51.5119616
7.3025814 51.5119617
7.302561 51.5119619
7.3025631 51.5119424
7.3026067 51.511522
7.3026106 51.5114846
7.3026205 51.5113878
7.3026634 51.5109754
7.3026658 51.5109523
7.3026711 51.5109009
7.302663 51.5108787
7.3026163 51.5107521
7.3024619 51.5103332
7.3024883 51.5102843
7.3025792 51.5101158
7.3026404 51.5100026
7.3026312 51.5099657
7.302566 51.5097025
7.3025292 51.5095541
7.3025623 51.5094512
7.3026007 51.5091918
7.3026677 51.5088656
7.3027009 51.5087044
7.3027247 51.5085886
7.3027183 51.5081971
7.302701 51.5081048
7.3025633 51.5078734
7.3025192 51.5077649
7.302489 51.5076904
7.3024509 51.5075964
7.3024949 51.5075714
7.3025254 51.5075542
7.3028861 51.5073589
7.3030417 51.5072746
7.3032701 51.5069338
7.3034843 51.5068135
7.3037134 51.5066847
7.3038219 51.5066238
7.3041032 51.5063049
7.3042007 51.5061757
7.3042272 51.5061405
7.3042809 51.5060555
7.3043312 51.5060496
7.3043514 51.5060473
7.3042822 51.5058469
7.3042705 51.5058133
7.3042616 51.5057877
7.304143 51.5055025
7.304139 51.5054192
7.3040721 51.5052801
7.3039579 51.5051569
7.3039362 51.5050613
7.3038867 51.5049622
7.3037599 51.5047565
7.3037533 51.5047445
7.3037449 51.5047294
7.3037211 51.5046862
7.3037419 51.504658
7.3037715 51.5046176
7.303786 51.5045978
7.3038197 51.504514
7.3038729 51.5043303
7.3038924 51.5043322
7.3039206 51.504335
7.3039925 51.5043423
7.3043642 51.5043796
7.3046049 51.5044038
7.3048085 51.5044244
7.3049948 51.5044431
7.3050245 51.5044461
7.3053035 51.5044742
7.3053831 51.5044822
7.3054345 51.5044844
7.3058102 51.5045012
7.3059286 51.5044998
7.3059906 51.504499
7.3062502 51.5044892
7.3062969 51.5044874
7.306575 51.5044768
7.3066189 51.5044751
7.3069326 51.5044632
7.3074545 51.5044421
7.3082151 51.5044111
7.3083172 51.504407
7.308389 51.5044505
7.3086119 51.5043358
7.3088644 51.504203
7.3089704 51.5041635
7.3090864 51.504123
7.3091375 51.5041198
7.3091598 51.5041184
7.3092881 51.5041101
7.3093687 51.5041138
7.309391 51.5041149
7.3094338 51.5041168
7.3096875 51.5041285
7.3099617 51.5041283
7.3107326 51.504157
7.3115902 51.5041944
7.3116248 51.5041959
7.3116163 51.5042107
7.3118806 51.5042199
7.3119775 51.504223
7.3120747 51.5042252
7.3121721 51.5042252
7.3122693 51.5042244
7.3133155 51.5042094
7.3133761 51.5042093
7.3134369 51.5042098
7.3134973 51.5042117
7.3137076 51.5042401
7.3137555 51.5042525
7.3138019 51.5042666
7.3138464 51.5042833
7.3138884 51.5043024
7.3139285 51.5043233
7.3139672 51.5043448
7.3139916 51.5043592
7.3140049 51.504367
7.3141147 51.5044366
7.314246 51.5045197
7.3144773 51.504666
7.3145679 51.5047233
7.314621 51.5047559
7.3146761 51.5047877
7.3147089 51.504805
7.3147433 51.5048208
7.3147799 51.5048355
7.3148184 51.504848
7.3148103 51.5048987
7.3148034 51.5049424
7.3148354 51.5049697
7.3150114 51.5051196
7.3150098 51.5051298
7.3150869 51.5051839
7.3152549 51.505327
7.3152863 51.5053538
7.3153177 51.5053805
7.3153805 51.505434
7.3154748 51.5055143
7.3156584 51.5056706
7.3156782 51.5056875
7.3157056 51.5057107
7.315797 51.5057886
7.315933 51.5059045
7.315974 51.5059392
7.316026 51.5059833
7.3160722 51.5059829
7.3161901 51.505982
7.3162437 51.5059839
7.3163456 51.5059876
7.3165004 51.5059933
7.3168824 51.5060071
7.3171972 51.5060185
7.3172535 51.5060293
7.3172959 51.5058845
7.3173049 51.5058567
7.3173754 51.5056362
7.3173872 51.5055988
7.317402 51.5055545
7.3174406 51.5054381
7.3175078 51.5052356
7.3175626 51.5050701
7.3176342 51.5048544
7.3176124 51.5046751
7.3176105 51.5046595
7.317609 51.5046471
7.3176074 51.5046344
7.3176029 51.5045975
7.3175986 51.504561
7.3175958 51.5045382
7.3175933 51.5045187
7.3175916 51.5044933
7.3175977 51.5044522
7.3176513 51.5042013
7.3176983 51.5039823
7.3177169 51.5038937
7.3177194 51.5038819
7.3177451 51.5037643
7.3177971 51.5035221
7.3178042 51.5034891
7.3178951 51.5032252
7.3179292 51.5031518
7.3182006 51.502568
7.3182301 51.5025046
7.3184533 51.5020253
7.3184858 51.5019553
7.318496 51.5019333
7.3185154 51.5018915
7.3185843 51.5017432
7.3187759 51.5013307
7.3188146 51.5012473
7.3189694 51.5009146
7.3190162 51.5008136
7.3190255 51.5007963
7.3191842 51.5004621
7.3192126 51.5004021
7.3193858 51.5000375
7.319346 51.500038
7.3192914 51.5000385
7.3193244 51.4997741
7.319261 51.4996315
7.3190166 51.4995311
7.3187748 51.4995317
7.3186103 51.499443
7.3184709 51.4993911
7.3183509 51.4993266
7.3186195 51.499176
7.3186625 51.4991515
7.3186775 51.499143
7.3187055 51.499127
7.3187911 51.4990854
7.3188556 51.4990505
7.3185471 51.4989825
7.3183822 51.4989442
7.3182331 51.4988886
7.3179019 51.4987886
7.3175638 51.4986549
7.3170984 51.4985286
7.3170246 51.4985086
7.3167366 51.4984305
7.316484 51.4983818
7.3163382 51.4983461
7.3162669 51.4983286
7.3162633 51.4983069
7.3162523 51.4982395
7.3163707 51.4980053
7.3167066 51.4973399
7.3164824 51.4972814
7.3161648 51.4971987
7.3160153 51.4971596
7.3160097 51.4970885
7.3160026 51.4969984
7.3159745 51.4968158
7.3159489 51.4967266
7.3159123 51.4966292
7.3158786 51.4965691
7.3158141 51.4964537
7.3158011 51.4964382
7.3158703 51.4964166
7.3160137 51.496372
7.3161306 51.4963357
7.3161703 51.4963234
7.3161913 51.4963187
7.3162205 51.4963078
7.3162674 51.4962164
7.3162818 51.4961883
7.3163339 51.4960868
7.3163558 51.4960439
7.316374 51.4960085
7.3163972 51.4959859
7.3164104 51.4959609
7.316508 51.4957751
7.3165642 51.4956697
7.3166602 51.4954895
7.3167382 51.4953431
7.3167727 51.4952785
7.3168456 51.4951416
7.3168889 51.4950603
7.3169322 51.494979
7.3171008 51.4946627
7.3170833 51.4946223
7.3172431 51.4942059
7.3173002 51.4940571
7.3173442 51.4939425
7.3173534 51.4939184
7.3175344 51.4939379
7.3176223 51.4939474
7.3177781 51.4939642
7.3179761 51.4939856
7.3181897 51.4940086
7.3182569 51.4940158
7.3183997 51.4940312
7.3195041 51.4941516
7.3208684 51.4944012
7.3210258 51.4944225
7.3212447 51.4944373
7.32163 51.4944656
7.3218291 51.4944802
7.3219324 51.4944879
7.3220155 51.4944941
7.3221978 51.4945281
7.3223617 51.4945649
7.3223715 51.4945438
7.3223919 51.4944999
7.3224082 51.4944648
7.3224792 51.4944793
7.3224486 51.4943591
7.3225122 51.494068
7.3231441 51.4929846
7.3231571 51.4929624
7.3232676 51.4927728
7.3232873 51.492739
7.32301 51.4926685
7.3231144 51.4917696
7.323249 51.49061
7.3232623 51.4904952
7.3232654 51.4904723
7.3231307 51.4904749
7.3229327 51.490466
7.3229395 51.490448
7.3229554 51.4904076
7.3230742 51.490102
7.3231854 51.4898166
7.3232335 51.4896926
7.3232934 51.4895392
7.3234311 51.489185
7.3234616 51.4891062
7.3235268 51.4889391
7.3237007 51.4889783
7.323762 51.488992
7.32371 51.489201
7.3236151 51.4895827
7.3236799 51.4895914
7.3237283 51.489598
7.323813 51.4896094
7.3239454 51.4896273
7.324078 51.489645
7.3242104 51.4896631
7.3243428 51.4896809
7.3244742 51.4896994
7.3245463 51.4897089
7.3246075 51.4897169
7.3247508 51.489736
7.3248716 51.4897511
7.3248998 51.4897548
7.3250016 51.4897772
7.3250546 51.4896348
7.3250897 51.4895404
7.3251305 51.4895181
7.3251708 51.489493
7.3252292 51.4892141
7.3252487 51.4891209
7.3253113 51.4891212
7.3253688 51.4891217
7.3254586 51.4891224
7.3257832 51.4891248
7.3258059 51.489125
7.3258854 51.4891256
7.3260028 51.4891265
7.326277 51.4891286
7.3266093 51.489131
7.3266909 51.4891316
7.3268103 51.4891325
7.3268749 51.4894781
7.3270516 51.4894608
7.3272431 51.4898847
7.3273449 51.4901087
7.3275549 51.4900775
7.3278279 51.4900376
7.3278278 51.4900605
7.3282144 51.4900034
7.3282985 51.490251
7.3283961 51.4905394
7.3285762 51.4910028
7.3286543 51.4912038
7.3286823 51.4912756
7.3292213 51.4920377
7.3293829 51.4922593
7.3294131 51.4923006
7.3294284 51.4923216
7.3293676 51.4923091
7.3294732 51.4924971
7.3295415 51.4926186
7.3296988 51.4928987
7.3297894 51.4930599
7.3307918 51.4930984
7.3313225 51.4931187
7.3315567 51.4931277
7.3315007 51.4935757
7.3314566 51.4939296
7.3313788 51.49453
7.331372 51.4945833
7.3313466 51.4945833
7.3312393 51.494583
7.3305193 51.4945815
7.3304998 51.4948767
7.3304914 51.4950022
7.3304718 51.4951128
7.3304735 51.4951842
7.3304751 51.4952469
7.3304732 51.4952764
7.3304745 51.4953099
7.3305349 51.4953476
7.330656 51.4954231
7.3306544 51.4954407
7.3306528 51.4954576
7.3306262 51.495726
7.3306203 51.4957852
7.330614 51.4958498
7.3306082 51.4959082
7.3305894 51.4960993
7.3305561 51.4964372
7.3305554 51.4964912
7.3314293 51.4965168
7.3325308 51.4965216
7.3330945 51.4965241
7.333637 51.4965264
7.3340613 51.4965269
7.3341683 51.4963859
7.33421 51.4963283
7.3342126 51.496164
7.3342143 51.4960579
7.3342151 51.4960082
7.3342197 51.4957089
7.3342199 51.4956898
7.3346867 51.4957142
7.334749 51.4957174
7.3348159 51.495721
7.3348383 51.4957213
7.3348714 51.4957217
7.3353055 51.4957713
7.3353225 51.4957766
7.3353696 51.4957913
7.33548 51.4958255
7.3356151 51.4959021
7.3356281 51.4959095
7.3357261 51.4959651
7.3357789 51.4959951
7.3358231 51.4960201
7.3358914 51.4959622
7.335944 51.4959176
7.3359732 51.4959408
7.33606 51.4959948
7.3360799 51.4960039
7.3361265 51.4960251
7.3361467 51.4960365
7.3361847 51.4960525
7.3362332 51.496067
7.3362444 51.4960563
7.3363542 51.4959634
7.3363887 51.4959339
7.3364168 51.495911
7.3365613 51.4957937
7.3367471 51.4956582
7.3369204 51.4955407
7.3371228 51.4956706
7.3372844 51.4957743
7.3376303 51.4959963
7.3381415 51.495786
7.3383368 51.4957057
7.3385568 51.4956152
7.3388319 51.4955021
7.3389714 51.4954447
7.3390428 51.4954387
7.3391679 51.4954283
7.3395732 51.4953945
7.3397676 51.4953782
7.3400798 51.4953522
7.3403934 51.4953261
7.3402733 51.4949869
7.3402491 51.4949197
7.3402091 51.4948087
7.340197 51.4947749
7.3401908 51.4947579
7.340161 51.4946752
7.3401476 51.4946377
7.3401104 51.4945344
7.3401047 51.4945185
7.3400723 51.4944248
7.3400591 51.4943864
7.3400485 51.4943557
7.3400404 51.4943326
7.3400248 51.4942872
7.340019 51.4942702
7.3400082 51.4942379
7.339911 51.4939572
7.3398676 51.4938148
7.3398065 51.4936145
7.3397721 51.4935014
7.3397628 51.4934705
7.3396877 51.4932372
7.3415146 51.4931982
7.3429774 51.4931667
7.3428989 51.4926883
7.3428881 51.4926225
7.342875 51.4925425
7.3428694 51.4925081
7.3427353 51.4917433
7.3429655 51.4916925
7.3431434 51.4916418
7.343366 51.4915565
7.3437438 51.4914117
7.3437754 51.4913997
7.3437656 51.4913641
7.3437464 51.491283
7.3435901 51.4906203
7.343553 51.4906044
7.3429666 51.490354
7.3429316 51.4902223
7.3429213 51.4901836
7.3429176 51.4901695
7.3428736 51.4900045
7.3428201 51.4898035
7.3426603 51.4892025
7.3426331 51.4890998
7.3425924 51.4889412
7.3425235 51.4886737
7.3420628 51.488767
7.341682 51.4888425
7.3412149 51.488954
7.3410787 51.4882288
7.3410304 51.487751
7.3410272 51.4877186
7.3410128 51.4876682
7.3409767 51.4876145
7.3409572 51.4875966
7.3409229 51.4875653
7.3408693 51.4875343
7.3408557 51.4875265
7.3407874 51.4875022
7.3406786 51.4874744
7.3405632 51.4874199
7.3405016 51.4873596
7.3404761 51.4872936
7.340341 51.486843
7.3403432 51.4867893
7.3403042 51.4867172
7.3402962 51.4865412
7.3402412 51.4863552
7.3402061 51.4861856
7.3402406 51.486194
7.3402607 51.4861989
7.3406033 51.4859154
7.3407106 51.4858265
7.3407325 51.4858109
7.3408784 51.4856879
7.3409341 51.485641
7.3409712 51.4856096
7.3411445 51.4854635
7.3413112 51.4853273
7.3413363 51.4853043
7.341355 51.4852716
7.3413902 51.4852099
7.3414429 51.4851261
7.341467 51.4850877
7.3414814 51.4850648
7.3417896 51.484575
7.3418276 51.4845146
7.3419666 51.4842935
7.3420127 51.4842203
7.3420641 51.484136
7.342094 51.484087
7.3422725 51.4837947
7.3423695 51.4836272
7.3424572 51.4835541
7.3425181 51.4835034
7.3429288 51.4834263
7.3432033 51.4833732
7.3432804 51.4834138
7.3436069 51.483586
7.3439188 51.4837465
7.3444146 51.4840017
7.3444505 51.4840201
7.3444353 51.4840348
7.3444987 51.4840524
7.3445158 51.4840572
7.3445451 51.4840653
7.3445841 51.4840802
7.3447272 51.4839307
7.3448348 51.4838181
7.3448608 51.4837909
7.3453761 51.4838817
7.345454 51.4838968
7.3454905 51.483904
7.3457757 51.4839595
7.3459412 51.4839918
7.3460804 51.4840189
7.3462185 51.4840459
7.3465587 51.4841137
7.3468049 51.4841642
7.3475225 51.4843119
7.3478952 51.4839384
7.3479069 51.4839243
7.3478671 51.4835219
7.3478382 51.4833748
7.3478287 51.483333
7.3477392 51.4831881
7.3476858 51.4831299
7.3476344 51.4830696
7.3476807 51.4830588
7.3477387 51.4830451
7.347949 51.4831306
7.3480793 51.4831546
7.348303 51.4829979
7.3485006 51.4828237
7.3481779 51.4826534
7.3484183 51.4823995
7.3486461 51.4821587
7.3487806 51.4820172
7.3489669 51.4820498
7.3492095 51.4820924
7.3493421 51.4821156
7.3494498 51.4821272
7.3496883 51.4821528
7.3499316 51.4821789
7.3501712 51.4822046
7.3505025 51.4822401
7.3505191 51.4822419
7.3506133 51.482252
7.3509437 51.48225
7.3513027 51.4822511
7.3513389 51.4822505
7.3513354 51.4823612
7.3513162 51.4829549
7.3512953 51.4836024
7.3514391 51.4836029
7.3522466 51.4836242
7.3523276 51.4836382
7.3527614 51.4837133
7.352922 51.4837411
7.3529697 51.4840151
7.3530264 51.4843408
7.3530825 51.484339
7.3536053 51.4843227
7.3536652 51.4843209
7.3537147 51.4839579
7.3537549 51.4836499
7.3537885 51.4835169
7.3539002 51.4830747
7.3539466 51.4828913
7.3540538 51.4825946
7.3541622 51.4824194
7.3542697 51.4823057
7.3545869 51.4819705
7.3546577 51.4819269
7.3551235 51.4820923
7.3554639 51.4821705
7.3558884 51.4822489
7.3561253 51.4822846
7.3562102 51.4822551
7.3564024 51.4819528
7.3564352 51.481901
7.3566471 51.4816424
7.3567716 51.481533
7.3570318 51.4813449
7.3572724 51.4811708
7.3575595 51.4809632
7.3578291 51.4807368
7.3578763 51.4806972
7.3586307 51.4808774
7.3590758 51.4809552
7.3591903 51.4809463
7.3593233 51.4809149
